c = 0x5ebe, r = 0x36bb
c = 0x5ebf, r = 0x1693
c = 0x5ec0, r = 0x1993
c = 0x5ec1, r = 0x39bb
c = 0x5ec2, r = 0x79f3
c = 0x5ec3, r = 0x59db
c = 0x5ec4, r = 0xd953
c = 0x5ec5, r = 0xf97b
c = 0x5ec6, r = 0xb933
c = 0x5ec7, r = 0x991b
c = 0x5ec8, r = 0x9912
c = 0x5ec9, r = 0xb93a
c = 0x5eca, r = 0xf972
c = 0x5ecb, r = 0xd95a
c = 0x5ecc, r = 0x59d2
c = 0x5ecd, r = 0x79fa
c = 0x5ece, r = 0x39b2
c = 0x5ecf, r = 0x199a
c = 0x5ed0, r = 0x1b90
c = 0x5ed1, r = 0x3bb8
c = 0x5ed2, r = 0x7bf0
c = 0x5ed3, r = 0x5bd8
c = 0x5ed4, r = 0xdb50
c = 0x5ed5, r = 0xfb78
c = 0x5ed6, r = 0xbb30
c = 0x5ed7, r = 0x9b18
c = 0x5ed8, r = 0x9b11
c = 0x5ed9, r = 0xbb39
c = 0x5eda, r = 0xfb71
c = 0x5edb, r = 0xdb59
c = 0x5edc, r = 0x5bd1
c = 0x5edd, r = 0x7bf9
c = 0x5ede, r = 0x3bb1
c = 0x5edf, r = 0x1b99
c = 0x5ee0, r = 0x1c95
c = 0x5ee1, r = 0x3cbd
c = 0x5ee2, r = 0x7cf5
c = 0x5ee3, r = 0x5cdd
c = 0x5ee4, r = 0xdc55
c = 0x5ee5, r = 0xfc7d
c = 0x5ee6, r = 0xbc35
c = 0x5ee7, r = 0x9c1d
c = 0x5ee8, r = 0x9c14
c = 0x5ee9, r = 0xbc3c
c = 0x5eea, r = 0xfc74
c = 0x5eeb, r = 0xdc5c
c = 0x5eec, r = 0x5cd4
c = 0x5eed, r = 0x7cfc
c = 0x5eee, r = 0x3cb4
c = 0x5eef, r = 0x1c9c
c = 0x5ef0, r = 0x1e96
c = 0x5ef1, r = 0x3ebe
c = 0x5ef2, r = 0x7ef6
c = 0x5ef3, r = 0x5ede
c = 0x5ef4, r = 0xde56
c = 0x5ef5, r = 0xfe7e
c = 0x5ef6, r = 0xbe36
c = 0x5ef7, r = 0x9e1e
c = 0x5ef8, r = 0x9e17
c = 0x5ef9, r = 0xbe3f
c = 0x5efa, r = 0xfe77
c = 0x5efb, r = 0xde5f
c = 0x5efc, r = 0x5ed7
c = 0x5efd, r = 0x7eff
c = 0x5efe, r = 0x3eb7
c = 0x5eff, r = 0x1e9f
c = 0x5f00, r = 0x0580
c = 0x5f01, r = 0x1490
c = 0x5f02, r = 0x24b0
c = 0x5f03, r = 0x35a0
c = 0x5f04, r = 0x45e0
c = 0x5f05, r = 0x54f0
c = 0x5f06, r = 0x64d0
c = 0x5f07, r = 0x75c0
c = 0x5f08, r = 0x8540
c = 0x5f09, r = 0x9450
c = 0x5f0a, r = 0xa470
c = 0x5f0b, r = 0xb560
c = 0x5f0c, r = 0xc520
c = 0x5f0d, r = 0xd430
c = 0x5f0e, r = 0xe410
c = 0x5f0f, r = 0xf500
c = 0x5f10, r = 0x0501
c = 0x5f11, r = 0x1411
c = 0x5f12, r = 0x2431
c = 0x5f13, r = 0x3521
c = 0x5f14, r = 0x4561
c = 0x5f15, r = 0x5471
c = 0x5f16, r = 0x6451
c = 0x5f17, r = 0x7541
c = 0x5f18, r = 0x85c1
c = 0x5f19, r = 0x94d1
c = 0x5f1a, r = 0xa4f1
c = 0x5f1b, r = 0xb5e1
c = 0x5f1c, r = 0xc5a1
c = 0x5f1d, r = 0xd4b1
c = 0x5f1e, r = 0xe491
c = 0x5f1f, r = 0xf581
c = 0x5f20, r = 0x0582
c = 0x5f21, r = 0x1492
c = 0x5f22, r = 0x24b2
c = 0x5f23, r = 0x35a2
c = 0x5f24, r = 0x45e2
c = 0x5f25, r = 0x54f2
c = 0x5f26, r = 0x64d2
c = 0x5f27, r = 0x75c2
c = 0x5f28, r = 0x8542
c = 0x5f29, r = 0x9452
c = 0x5f2a, r = 0xa472
c = 0x5f2b, r = 0xb562
c = 0x5f2c, r = 0xc522
c = 0x5f2d, r = 0xd432
c = 0x5f2e, r = 0xe412
c = 0x5f2f, r = 0xf502
c = 0x5f30, r = 0x0503
c = 0x5f31, r = 0x1413
c = 0x5f32, r = 0x2433
c = 0x5f33, r = 0x3523
c = 0x5f34, r = 0x4563
c = 0x5f35, r = 0x5473
c = 0x5f36, r = 0x6453
c = 0x5f37, r = 0x7543
c = 0x5f38, r = 0x85c3
c = 0x5f39, r = 0x94d3
c = 0x5f3a, r = 0xa4f3
c = 0x5f3b, r = 0xb5e3
c = 0x5f3c, r = 0xc5a3
c = 0x5f3d, r = 0xd4b3
c = 0x5f3e, r = 0xe493
c = 0x5f3f, r = 0xf583
c = 0x5f40, r = 0x0584
c = 0x5f41, r = 0x1494
c = 0x5f42, r = 0x24b4
c = 0x5f43, r = 0x35a4
c = 0x5f44, r = 0x45e4
c = 0x5f45, r = 0x54f4
c = 0x5f46, r = 0x64d4
c = 0x5f47, r = 0x75c4
c = 0x5f48, r = 0x8544
c = 0x5f49, r = 0x9454
c = 0x5f4a, r = 0xa474
c = 0x5f4b, r = 0xb564
c = 0x5f4c, r = 0xc524
c = 0x5f4d, r = 0xd434
c = 0x5f4e, r = 0xe414
c = 0x5f4f, r = 0xf504
c = 0x5f50, r = 0x0505
c = 0x5f51, r = 0x1415
c = 0x5f52, r = 0x2435
c = 0x5f53, r = 0x3525
c = 0x5f54, r = 0x4565
c = 0x5f55, r = 0x5475
c = 0x5f56, r = 0x6455
c = 0x5f57, r = 0x7545
c = 0x5f58, r = 0x85c5
c = 0x5f59, r = 0x94d5
c = 0x5f5a, r = 0xa4f5
c = 0x5f5b, r = 0xb5e5
c = 0x5f5c, r = 0xc5a5
c = 0x5f5d, r = 0xd4b5
c = 0x5f5e, r = 0xe495
c = 0x5f5f, r = 0xf585
c = 0x5f60, r = 0x0586
c = 0x5f61, r = 0x1496
c = 0x5f62, r = 0x24b6
c = 0x5f63, r = 0x35a6
c = 0x5f64, r = 0x45e6
c = 0x5f65, r = 0x54f6
c = 0x5f66, r = 0x64d6
c = 0x5f67, r = 0x75c6
c = 0x5f68, r = 0x8546
c = 0x5f69, r = 0x9456
c = 0x5f6a, r = 0xa476
c = 0x5f6b, r = 0xb566
c = 0x5f6c, r = 0xc526
c = 0x5f6d, r = 0xd436
c = 0x5f6e, r = 0xe416
c = 0x5f6f, r = 0xf506
c = 0x5f70, r = 0x0507
c = 0x5f71, r = 0x1417
c = 0x5f72, r = 0x2437
c = 0x5f73, r = 0x3527
c = 0x5f74, r = 0x4567
c = 0x5f75, r = 0x5477
c = 0x5f76, r = 0x6457
c = 0x5f77, r = 0x7547
c = 0x5f78, r = 0x85c7
c = 0x5f79, r = 0x94d7
c = 0x5f7a, r = 0xa4f7
c = 0x5f7b, r = 0xb5e7
c = 0x5f7c, r = 0xc5a7
c = 0x5f7d, r = 0xd4b7
c = 0x5f7e, r = 0xe497
c = 0x5f7f, r = 0xf587
c = 0x5f80, r = 0x894f
c = 0x5f81, r = 0x995b
c = 0x5f82, r = 0xb97f
c = 0x5f83, r = 0xa96b
c = 0x5f84, r = 0xe92f
c = 0x5f85, r = 0xf93b
c = 0x5f86, r = 0xd91f
c = 0x5f87, r = 0xc90b
c = 0x5f88, r = 0x498f
c = 0x5f89, r = 0x599b
c = 0x5f8a, r = 0x79bf
c = 0x5f8b, r = 0x69ab
c = 0x5f8c, r = 0x29ef
c = 0x5f8d, r = 0x39fb
c = 0x5f8e, r = 0x19df
c = 0x5f8f, r = 0x09cb
c = 0x5f90, r = 0x09ce
c = 0x5f91, r = 0x19da
c = 0x5f92, r = 0x39fe
c = 0x5f93, r = 0x29ea
c = 0x5f94, r = 0x69ae
c = 0x5f95, r = 0x79ba
c = 0x5f96, r = 0x599e
c = 0x5f97, r = 0x498a
c = 0x5f98, r = 0xc90e
c = 0x5f99, r = 0xd91a
c = 0x5f9a, r = 0xf93e
c = 0x5f9b, r = 0xe92a
c = 0x5f9c, r = 0xa96e
c = 0x5f9d, r = 0xb97a
c = 0x5f9e, r = 0x995e
c = 0x5f9f, r = 0x894a
c = 0x5fa0, r = 0x8b4c
c = 0x5fa1, r = 0x9b58
c = 0x5fa2, r = 0xbb7c
c = 0x5fa3, r = 0xab68
c = 0x5fa4, r = 0xeb2c
c = 0x5fa5, r = 0xfb38
c = 0x5fa6, r = 0xdb1c
c = 0x5fa7, r = 0xcb08
c = 0x5fa8, r = 0x4b8c
c = 0x5fa9, r = 0x5b98
c = 0x5faa, r = 0x7bbc
c = 0x5fab, r = 0x6ba8
c = 0x5fac, r = 0x2bec
c = 0x5fad, r = 0x3bf8
c = 0x5fae, r = 0x1bdc
c = 0x5faf, r = 0x0bc8
c = 0x5fb0, r = 0x0bcd
c = 0x5fb1, r = 0x1bd9
c = 0x5fb2, r = 0x3bfd
c = 0x5fb3, r = 0x2be9
c = 0x5fb4, r = 0x6bad
c = 0x5fb5, r = 0x7bb9
c = 0x5fb6, r = 0x5b9d
c = 0x5fb7, r = 0x4b89
c = 0x5fb8, r = 0xcb0d
c = 0x5fb9, r = 0xdb19
c = 0x5fba, r = 0xfb3d
c = 0x5fbb, r = 0xeb29
c = 0x5fbc, r = 0xab6d
c = 0x5fbd, r = 0xbb79
c = 0x5fbe, r = 0x9b5d
c = 0x5fbf, r = 0x8b49
c = 0x5fc0, r = 0x8d49
c = 0x5fc1, r = 0x9c5d
c = 0x5fc2, r = 0xbc79
c = 0x5fc3, r = 0xad6d
c = 0x5fc4, r = 0xed29
c = 0x5fc5, r = 0xfc3d
c = 0x5fc6, r = 0xdc19
c = 0x5fc7, r = 0xcd0d
c = 0x5fc8, r = 0x4d89
c = 0x5fc9, r = 0x5c9d
c = 0x5fca, r = 0x7cb9
c = 0x5fcb, r = 0x6dad
c = 0x5fcc, r = 0x2de9
c = 0x5fcd, r = 0x3cfd
c = 0x5fce, r = 0x1cd9
c = 0x5fcf, r = 0x0dcd
c = 0x5fd0, r = 0x0dc8
c = 0x5fd1, r = 0x1cdc
c = 0x5fd2, r = 0x3cf8
c = 0x5fd3, r = 0x2dec
c = 0x5fd4, r = 0x6da8
c = 0x5fd5, r = 0x7cbc
c = 0x5fd6, r = 0x5c98
c = 0x5fd7, r = 0x4d8c
c = 0x5fd8, r = 0xcd08
c = 0x5fd9, r = 0xdc1c
c = 0x5fda, r = 0xfc38
c = 0x5fdb, r = 0xed2c
c = 0x5fdc, r = 0xad68
c = 0x5fdd, r = 0xbc7c
c = 0x5fde, r = 0x9c58
c = 0x5fdf, r = 0x8d4c
c = 0x5fe0, r = 0x8f4a
c = 0x5fe1, r = 0x9e5e
c = 0x5fe2, r = 0xbe7a
c = 0x5fe3, r = 0xaf6e
c = 0x5fe4, r = 0xef2a
c = 0x5fe5, r = 0xfe3e
c = 0x5fe6, r = 0xde1a
c = 0x5fe7, r = 0xcf0e
c = 0x5fe8, r = 0x4f8a
c = 0x5fe9, r = 0x5e9e
c = 0x5fea, r = 0x7eba
c = 0x5feb, r = 0x6fae
c = 0x5fec, r = 0x2fea
c = 0x5fed, r = 0x3efe
c = 0x5fee, r = 0x1eda
c = 0x5fef, r = 0x0fce
c = 0x5ff0, r = 0x0fcb
c = 0x5ff1, r = 0x1edf
c = 0x5ff2, r = 0x3efb
c = 0x5ff3, r = 0x2fef
c = 0x5ff4, r = 0x6fab
c = 0x5ff5, r = 0x7ebf
c = 0x5ff6, r = 0x5e9b
c = 0x5ff7, r = 0x4f8f
c = 0x5ff8, r = 0xcf0b
c = 0x5ff9, r = 0xde1f
c = 0x5ffa, r = 0xfe3b
c = 0x5ffb, r = 0xef2f
c = 0x5ffc, r = 0xaf6b
c = 0x5ffd, r = 0xbe7f
c = 0x5ffe, r = 0x9e5b
c = 0x5fff, r = 0x8f4f
c = 0x6000, r = 0x3100
c = 0x6001, r = 0xb180
c = 0x6002, r = 0x3181
c = 0x6003, r = 0xb101
c = 0x6004, r = 0x3102
c = 0x6005, r = 0xb182
c = 0x6006, r = 0x3183
c = 0x6007, r = 0xb103
c = 0x6008, r = 0x3104
c = 0x6009, r = 0xb184
c = 0x600a, r = 0x3185
c = 0x600b, r = 0xb105
c = 0x600c, r = 0x3106
c = 0x600d, r = 0xb186
c = 0x600e, r = 0x3187
c = 0x600f, r = 0xb107
c = 0x6010, r = 0x3108
c = 0x6011, r = 0xb188
c = 0x6012, r = 0x3189
c = 0x6013, r = 0xb109
c = 0x6014, r = 0x310a
c = 0x6015, r = 0xb18a
c = 0x6016, r = 0x318b
c = 0x6017, r = 0xb10b
c = 0x6018, r = 0x310c
c = 0x6019, r = 0xb18c
c = 0x601a, r = 0x318d
c = 0x601b, r = 0xb10d
c = 0x601c, r = 0x310e
c = 0x601d, r = 0xb18e
c = 0x601e, r = 0x318f
c = 0x601f, r = 0xb10f
c = 0x6020, r = 0x3110
c = 0x6021, r = 0xb190
c = 0x6022, r = 0x3191
c = 0x6023, r = 0xb111
c = 0x6024, r = 0x3112
c = 0x6025, r = 0xb192
c = 0x6026, r = 0x3193
c = 0x6027, r = 0xb113
c = 0x6028, r = 0x3114
c = 0x6029, r = 0xb194
c = 0x602a, r = 0x3195
c = 0x602b, r = 0xb115
c = 0x602c, r = 0x3116
c = 0x602d, r = 0xb196
c = 0x602e, r = 0x3197
c = 0x602f, r = 0xb117
c = 0x6030, r = 0x3118
c = 0x6031, r = 0xb198
c = 0x6032, r = 0x3199
c = 0x6033, r = 0xb119
c = 0x6034, r = 0x311a
c = 0x6035, r = 0xb19a
c = 0x6036, r = 0x319b
c = 0x6037, r = 0xb11b
c = 0x6038, r = 0x311c
c = 0x6039, r = 0xb19c
c = 0x603a, r = 0x319d
c = 0x603b, r = 0xb11d
c = 0x603c, r = 0x311e
c = 0x603d, r = 0xb19e
c = 0x603e, r = 0x319f
c = 0x603f, r = 0xb11f
c = 0x6040, r = 0x3120
c = 0x6041, r = 0xb1a0
c = 0x6042, r = 0x31a1
c = 0x6043, r = 0xb121
c = 0x6044, r = 0x3122
c = 0x6045, r = 0xb1a2
c = 0x6046, r = 0x31a3
c = 0x6047, r = 0xb123
c = 0x6048, r = 0x3124
c = 0x6049, r = 0xb1a4
c = 0x604a, r = 0x31a5
c = 0x604b, r = 0xb125
c = 0x604c, r = 0x3126
c = 0x604d, r = 0xb1a6
c = 0x604e, r = 0x31a7
c = 0x604f, r = 0xb127
c = 0x6050, r = 0x3128
c = 0x6051, r = 0xb1a8
c = 0x6052, r = 0x31a9
c = 0x6053, r = 0xb129
c = 0x6054, r = 0x312a
c = 0x6055, r = 0xb1aa
c = 0x6056, r = 0x31ab
c = 0x6057, r = 0xb12b
c = 0x6058, r = 0x312c
c = 0x6059, r = 0xb1ac
c = 0x605a, r = 0x31ad
c = 0x605b, r = 0xb12d
c = 0x605c, r = 0x312e
c = 0x605d, r = 0xb1ae
c = 0x605e, r = 0x31af
c = 0x605f, r = 0xb12f
c = 0x6060, r = 0x3130
c = 0x6061, r = 0xb1b0
c = 0x6062, r = 0x31b1
c = 0x6063, r = 0xb131
c = 0x6064, r = 0x3132
c = 0x6065, r = 0xb1b2
c = 0x6066, r = 0x31b3
c = 0x6067, r = 0xb133
c = 0x6068, r = 0x3134
c = 0x6069, r = 0xb1b4
c = 0x606a, r = 0x31b5
c = 0x606b, r = 0xb135
c = 0x606c, r = 0x3136
c = 0x606d, r = 0xb1b6
c = 0x606e, r = 0x31b7
c = 0x606f, r = 0xb137
c = 0x6070, r = 0x3138
c = 0x6071, r = 0xb1b8
c = 0x6072, r = 0x31b9
c = 0x6073, r = 0xb139
c = 0x6074, r = 0x313a
c = 0x6075, r = 0xb1ba
c = 0x6076, r = 0x31bb
c = 0x6077, r = 0xb13b
c = 0x6078, r = 0x313c
c = 0x6079, r = 0xb1bc
c = 0x607a, r = 0x31bd
c = 0x607b, r = 0xb13d
c = 0x607c, r = 0x313e
c = 0x607d, r = 0xb1be
c = 0x607e, r = 0x31bf
c = 0x607f, r = 0xb13f
c = 0x6080, r = 0x4174
c = 0x6081, r = 0xc1d4
c = 0x6082, r = 0xc1f5
c = 0x6083, r = 0x4155
c = 0x6084, r = 0x4377
c = 0x6085, r = 0xc3d7
c = 0x6086, r = 0xc3f6
c = 0x6087, r = 0x4356
c = 0x6088, r = 0x4472
c = 0x6089, r = 0xc4d2
c = 0x608a, r = 0xc4f3
c = 0x608b, r = 0x4453
c = 0x608c, r = 0x4671
c = 0x608d, r = 0xc6d1
c = 0x608e, r = 0xc6f0
c = 0x608f, r = 0x4650
c = 0x6090, r = 0x4978
c = 0x6091, r = 0xc9d8
c = 0x6092, r = 0xc9f9
c = 0x6093, r = 0x4959
c = 0x6094, r = 0x4b7b
c = 0x6095, r = 0xcbdb
c = 0x6096, r = 0xcbfa
c = 0x6097, r = 0x4b5a
c = 0x6098, r = 0x4c7e
c = 0x6099, r = 0xccde
c = 0x609a, r = 0xccff
c = 0x609b, r = 0x4c5f
c = 0x609c, r = 0x4e7d
c = 0x609d, r = 0xcedd
c = 0x609e, r = 0xcefc
c = 0x609f, r = 0x4e5c
c = 0x60a0, r = 0x516c
c = 0x60a1, r = 0xd1cc
c = 0x60a2, r = 0xd1ed
c = 0x60a3, r = 0x514d
c = 0x60a4, r = 0x536f
c = 0x60a5, r = 0xd3cf
c = 0x60a6, r = 0xd3ee
c = 0x60a7, r = 0x534e
c = 0x60a8, r = 0x556a
c = 0x60a9, r = 0xd5ca
c = 0x60aa, r = 0xd5eb
c = 0x60ab, r = 0x554b
c = 0x60ac, r = 0x5769
c = 0x60ad, r = 0xd7c9
c = 0x60ae, r = 0xd7e8
c = 0x60af, r = 0x5748
c = 0x60b0, r = 0x5960
c = 0x60b1, r = 0xd9c0
c = 0x60b2, r = 0xd9e1
c = 0x60b3, r = 0x5941
c = 0x60b4, r = 0x5b63
c = 0x60b5, r = 0xdbc3
c = 0x60b6, r = 0xdbe2
c = 0x60b7, r = 0x5b42
c = 0x60b8, r = 0x5d66
c = 0x60b9, r = 0xddc6
c = 0x60ba, r = 0xdde7
c = 0x60bb, r = 0x5d47
c = 0x60bc, r = 0x5f65
c = 0x60bd, r = 0xdfc5
c = 0x60be, r = 0xdfe4
c = 0x60bf, r = 0x5f44
c = 0x60c0, r = 0x6144
c = 0x60c1, r = 0xe1e4
c = 0x60c2, r = 0xe1c5
c = 0x60c3, r = 0x6165
c = 0x60c4, r = 0x6347
c = 0x60c5, r = 0xe3e7
c = 0x60c6, r = 0xe3c6
c = 0x60c7, r = 0x6366
c = 0x60c8, r = 0x6542
c = 0x60c9, r = 0xe5e2
c = 0x60ca, r = 0xe5c3
c = 0x60cb, r = 0x6563
c = 0x60cc, r = 0x6741
c = 0x60cd, r = 0xe7e1
c = 0x60ce, r = 0xe7c0
c = 0x60cf, r = 0x6760
c = 0x60d0, r = 0x6948
c = 0x60d1, r = 0xe9e8
c = 0x60d2, r = 0xe9c9
c = 0x60d3, r = 0x6969
c = 0x60d4, r = 0x6b4b
c = 0x60d5, r = 0xebeb
c = 0x60d6, r = 0xebca
c = 0x60d7, r = 0x6b6a
c = 0x60d8, r = 0x6d4e
c = 0x60d9, r = 0xedee
c = 0x60da, r = 0xedcf
c = 0x60db, r = 0x6d6f
c = 0x60dc, r = 0x6f4d
c = 0x60dd, r = 0xefed
c = 0x60de, r = 0xefcc
c = 0x60df, r = 0x6f6c
c = 0x60e0, r = 0x715c
c = 0x60e1, r = 0xf1fc
c = 0x60e2, r = 0xf1dd
c = 0x60e3, r = 0x717d
c = 0x60e4, r = 0x735f
c = 0x60e5, r = 0xf3ff
c = 0x60e6, r = 0xf3de
c = 0x60e7, r = 0x737e
c = 0x60e8, r = 0x745a
c = 0x60e9, r = 0xf4fa
c = 0x60ea, r = 0xf4db
c = 0x60eb, r = 0x747b
c = 0x60ec, r = 0x7659
c = 0x60ed, r = 0xf6f9
c = 0x60ee, r = 0xf6d8
c = 0x60ef, r = 0x7678
c = 0x60f0, r = 0x7950
c = 0x60f1, r = 0xf9f0
c = 0x60f2, r = 0xf9d1
c = 0x60f3, r = 0x7971
c = 0x60f4, r = 0x7b53
c = 0x60f5, r = 0xfbf3
c = 0x60f6, r = 0xfbd2
c = 0x60f7, r = 0x7b72
c = 0x60f8, r = 0x7c56
c = 0x60f9, r = 0xfcf6
c = 0x60fa, r = 0xfcd7
c = 0x60fb, r = 0x7c77
c = 0x60fc, r = 0x7e55
c = 0x60fd, r = 0xfef5
c = 0x60fe, r = 0xfed4
c = 0x60ff, r = 0x7e74
c = 0x6100, r = 0x1900
c = 0x6101, r = 0x5940
c = 0x6102, r = 0x99c0
c = 0x6103, r = 0xd980
c = 0x6104, r = 0x1981
c = 0x6105, r = 0x59c1
c = 0x6106, r = 0x9941
c = 0x6107, r = 0xd901
c = 0x6108, r = 0x1902
c = 0x6109, r = 0x5942
c = 0x610a, r = 0x99c2
c = 0x610b, r = 0xd982
c = 0x610c, r = 0x1983
c = 0x610d, r = 0x59c3
c = 0x610e, r = 0x9943
c = 0x610f, r = 0xd903
c = 0x6110, r = 0x1904
c = 0x6111, r = 0x5944
c = 0x6112, r = 0x99c4
c = 0x6113, r = 0xd984
c = 0x6114, r = 0x1985
c = 0x6115, r = 0x59c5
c = 0x6116, r = 0x9945
c = 0x6117, r = 0xd905
c = 0x6118, r = 0x1906
c = 0x6119, r = 0x5946
c = 0x611a, r = 0x99c6
c = 0x611b, r = 0xd986
c = 0x611c, r = 0x1987
c = 0x611d, r = 0x59c7
c = 0x611e, r = 0x9947
c = 0x611f, r = 0xd907
c = 0x6120, r = 0x1908
c = 0x6121, r = 0x5948
c = 0x6122, r = 0x99c8
c = 0x6123, r = 0xd988
c = 0x6124, r = 0x1989
c = 0x6125, r = 0x59c9
c = 0x6126, r = 0x9949
c = 0x6127, r = 0xd909
c = 0x6128, r = 0x190a
c = 0x6129, r = 0x594a
c = 0x612a, r = 0x99ca
c = 0x612b, r = 0xd98a
c = 0x612c, r = 0x198b
c = 0x612d, r = 0x59cb
c = 0x612e, r = 0x994b
c = 0x612f, r = 0xd90b
c = 0x6130, r = 0x190c
c = 0x6131, r = 0x594c
c = 0x6132, r = 0x99cc
c = 0x6133, r = 0xd98c
c = 0x6134, r = 0x198d
c = 0x6135, r = 0x59cd
c = 0x6136, r = 0x994d
c = 0x6137, r = 0xd90d
c = 0x6138, r = 0x190e
c = 0x6139, r = 0x594e
c = 0x613a, r = 0x99ce
c = 0x613b, r = 0xd98e
c = 0x613c, r = 0x198f
c = 0x613d, r = 0x59cf
c = 0x613e, r = 0x994f
c = 0x613f, r = 0xd90f
c = 0x6140, r = 0x1910
c = 0x6141, r = 0x5950
c = 0x6142, r = 0x99d0
c = 0x6143, r = 0xd990
c = 0x6144, r = 0x1991
c = 0x6145, r = 0x59d1
c = 0x6146, r = 0x9951
c = 0x6147, r = 0xd911
c = 0x6148, r = 0x1912
c = 0x6149, r = 0x5952
c = 0x614a, r = 0x99d2
c = 0x614b, r = 0xd992
c = 0x614c, r = 0x1993
c = 0x614d, r = 0x59d3
c = 0x614e, r = 0x9953
c = 0x614f, r = 0xd913
c = 0x6150, r = 0x1914
c = 0x6151, r = 0x5954
c = 0x6152, r = 0x99d4
c = 0x6153, r = 0xd994
c = 0x6154, r = 0x1995
c = 0x6155, r = 0x59d5
c = 0x6156, r = 0x9955
c = 0x6157, r = 0xd915
c = 0x6158, r = 0x1916
c = 0x6159, r = 0x5956
c = 0x615a, r = 0x99d6
c = 0x615b, r = 0xd996
c = 0x615c, r = 0x1997
c = 0x615d, r = 0x59d7
c = 0x615e, r = 0x9957
c = 0x615f, r = 0xd917
c = 0x6160, r = 0x1918
c = 0x6161, r = 0x5958
c = 0x6162, r = 0x99d8
c = 0x6163, r = 0xd998
c = 0x6164, r = 0x1999
c = 0x6165, r = 0x59d9
c = 0x6166, r = 0x9959
c = 0x6167, r = 0xd919
c = 0x6168, r = 0x191a
c = 0x6169, r = 0x595a
c = 0x616a, r = 0x99da
c = 0x616b, r = 0xd99a
c = 0x616c, r = 0x199b
c = 0x616d, r = 0x59db
c = 0x616e, r = 0x995b
c = 0x616f, r = 0xd91b
c = 0x6170, r = 0x191c
c = 0x6171, r = 0x595c
c = 0x6172, r = 0x99dc
c = 0x6173, r = 0xd99c
c = 0x6174, r = 0x199d
c = 0x6175, r = 0x59dd
c = 0x6176, r = 0x995d
c = 0x6177, r = 0xd91d
c = 0x6178, r = 0x191e
c = 0x6179, r = 0x595e
c = 0x617a, r = 0x99de
c = 0x617b, r = 0xd99e
c = 0x617c, r = 0x199f
c = 0x617d, r = 0x59df
c = 0x617e, r = 0x995f
c = 0x617f, r = 0xd91f
c = 0x6180, r = 0x213a
c = 0x6181, r = 0x616a
c = 0x6182, r = 0xe1fa
c = 0x6183, r = 0xa1aa
c = 0x6184, r = 0xa1bb
c = 0x6185, r = 0xe1eb
c = 0x6186, r = 0x617b
c = 0x6187, r = 0x212b
c = 0x6188, r = 0x2339
c = 0x6189, r = 0x6369
c = 0x618a, r = 0xe3f9
c = 0x618b, r = 0xa3a9
c = 0x618c, r = 0xa3b8
c = 0x618d, r = 0xe3e8
c = 0x618e, r = 0x6378
c = 0x618f, r = 0x2328
c = 0x6190, r = 0x243c
c = 0x6191, r = 0x656c
c = 0x6192, r = 0xe4fc
c = 0x6193, r = 0xa5ac
c = 0x6194, r = 0xa4bd
c = 0x6195, r = 0xe5ed
c = 0x6196, r = 0x647d
c = 0x6197, r = 0x252d
c = 0x6198, r = 0x263f
c = 0x6199, r = 0x676f
c = 0x619a, r = 0xe6ff
c = 0x619b, r = 0xa7af
c = 0x619c, r = 0xa6be
c = 0x619d, r = 0xe7ee
c = 0x619e, r = 0x667e
c = 0x619f, r = 0x272e
c = 0x61a0, r = 0x2936
c = 0x61a1, r = 0x6966
c = 0x61a2, r = 0xe9f6
c = 0x61a3, r = 0xa9a6
c = 0x61a4, r = 0xa9b7
c = 0x61a5, r = 0xe9e7
c = 0x61a6, r = 0x6977
c = 0x61a7, r = 0x2927
c = 0x61a8, r = 0x2b35
c = 0x61a9, r = 0x6b65
c = 0x61aa, r = 0xebf5
c = 0x61ab, r = 0xaba5
c = 0x61ac, r = 0xabb4
c = 0x61ad, r = 0xebe4
c = 0x61ae, r = 0x6b74
c = 0x61af, r = 0x2b24
c = 0x61b0, r = 0x2c30
c = 0x61b1, r = 0x6d60
c = 0x61b2, r = 0xecf0
c = 0x61b3, r = 0xada0
c = 0x61b4, r = 0xacb1
c = 0x61b5, r = 0xede1
c = 0x61b6, r = 0x6c71
c = 0x61b7, r = 0x2d21
c = 0x61b8, r = 0x2e33
c = 0x61b9, r = 0x6f63
c = 0x61ba, r = 0xeef3
c = 0x61bb, r = 0xafa3
c = 0x61bc, r = 0xaeb2
c = 0x61bd, r = 0xefe2
c = 0x61be, r = 0x6e72
c = 0x61bf, r = 0x2f22
c = 0x61c0, r = 0x3122
c = 0x61c1, r = 0x7172
c = 0x61c2, r = 0xf1e2
c = 0x61c3, r = 0xb1b2
c = 0x61c4, r = 0xb1a3
c = 0x61c5, r = 0xf1f3
c = 0x61c6, r = 0x7163
c = 0x61c7, r = 0x3133
c = 0x61c8, r = 0x3321
c = 0x61c9, r = 0x7371
c = 0x61ca, r = 0xf3e1
c = 0x61cb, r = 0xb3b1
c = 0x61cc, r = 0xb3a0
c = 0x61cd, r = 0xf3f0
c = 0x61ce, r = 0x7360
c = 0x61cf, r = 0x3330
c = 0x61d0, r = 0x3524
c = 0x61d1, r = 0x7474
c = 0x61d2, r = 0xf5e4
c = 0x61d3, r = 0xb4b4
c = 0x61d4, r = 0xb5a5
c = 0x61d5, r = 0xf4f5
c = 0x61d6, r = 0x7565
c = 0x61d7, r = 0x3435
